cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	10	0013	cellphy	true_monovar_snvs	EP	mt	inc_cnv	0.0	0.279998	NA	NA	NA	NA	NA	NA	NA	NA	99.888518	NA	NA
40	20	10	0014	cellphy	true_monovar_snvs	EP	mt	exc_cnv	0.0	0.272354	NA	NA	NA	NA	NA	NA	NA	NA	99.874804	NA	NA
40	20	10	0014	cellphy	true_monovar_snvs	EP	mt	inc_cnv	0.0	0.293763	NA	NA	NA	NA	NA	NA	NA	NA	99.861704	NA	NA
40	20	10	0015	cellphy	true_monovar_snvs	EP	mt	exc_cnv	0.0	0.252242	NA	NA	NA	NA	NA	NA	NA	NA	99.894908	NA	NA
40	20	10	0015	cellphy	true_monovar_snvs	EP	mt	inc_cnv	0.000653	0.276124	NA	NA	NA	NA	NA	NA	NA	NA	99.858698	NA	NA
40	20	10	0016	cellphy	true_monovar_snvs	EP	mt	exc_cnv	0.0	0.245415	NA	NA	NA	NA	NA	NA	NA	NA	99.856562	NA	NA
40	20	10	0016	cellphy	true_monovar_snvs	EP	mt	inc_cnv	0.0	0.267784	NA	NA	NA	NA	NA	NA	NA	NA	99.851693	NA	NA
40	20	10	0017	cellphy	true_monovar_snvs	EP	mt	exc_cnv	0.0	0.232752	NA	NA	NA	NA	NA	NA	NA	NA	99.885771	NA	NA
40	20	10	0017	cellphy	true_monovar_snvs	EP	mt	inc_cnv	0.0	0.260096	NA	NA	NA	NA	NA	NA	NA	NA	99.854759	NA	NA
40	20	10	0018	cellphy	true_monovar_snvs	EP	mt	exc_cnv	0.0	0.256126	NA	NA	NA	NA	NA	NA	NA	NA	99.851162	NA	NA
40	20	10	0018	cellphy	true_monovar_snvs	EP	mt	inc_cnv	0.0	0.278254	NA	NA	NA	NA	NA	NA	NA	NA	99.826759	NA	NA
40	20	10	0019	cellphy	true_monovar_snvs	EP	mt	exc_cnv	0.0	0.260258	NA	NA	NA	NA	NA	NA	NA	NA	99.854424	NA	NA
40	20	10	0019	cellphy	true_monovar_snvs	EP	mt	inc_cnv	0.0	0.285575	NA	NA	NA	NA	NA	NA	NA	NA	99.811086	NA	NA
40	20	10	0020	cellphy	true_monovar_snvs	EP	mt	exc_cnv	0.0	0.23977	NA	NA	NA	NA	NA	NA	NA	NA	99.890346	NA	NA
40	20	10	0020	cellphy	true_monovar_snvs	EP	mt	inc_cnv	0.0	0.269791	NA	NA	NA	NA	NA	NA	NA	NA	99.871234	NA	NA
40	20	10	0001	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.278814	NA	NA	NA	NA	0.082648	NA	NA	NA	NA	NA	0.0
40	20	10	0001	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.299431	NA	NA	NA	NA	0.101106	NA	NA	NA	NA	NA	0.0
40	20	10	0002	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.276183	NA	NA	NA	NA	0.153881	NA	NA	NA	NA	NA	0.0
40	20	10	0002	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.300456	NA	NA	NA	NA	0.156476	NA	NA	NA	NA	NA	0.0
40	20	10	0003	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.233798	NA	NA	NA	NA	0.035417	NA	NA	NA	NA	NA	0.002397
40	20	10	0003	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.268646	NA	NA	NA	NA	0.00737	NA	NA	NA	NA	NA	0.034577
40	20	10	0004	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.255633	NA	NA	NA	NA	0.000328	NA	NA	NA	NA	NA	0.06058
40	20	10	0004	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.289056	NA	NA	NA	NA	0.061031	NA	NA	NA	NA	NA	0.003032
40	20	10	0005	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.246672	NA	NA	NA	NA	0.078417	NA	NA	NA	NA	NA	0.0
40	20	10	0005	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.274961	NA	NA	NA	NA	0.08696	NA	NA	NA	NA	NA	0.0
40	20	10	0006	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.248289	NA	NA	NA	NA	0.073105	NA	NA	NA	NA	NA	3.2e-05
40	20	10	0006	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.287553	NA	NA	NA	NA	0.124996	NA	NA	NA	NA	NA	0.0
40	20	10	0007	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.264326	NA	NA	NA	NA	0.179123	NA	NA	NA	NA	NA	0.0
40	20	10	0007	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.298448	NA	NA	NA	NA	0.203115	NA	NA	NA	NA	NA	0.0
40	20	10	0008	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.242018	NA	NA	NA	NA	0.141466	NA	NA	NA	NA	NA	0.0
40	20	10	0008	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.265431	NA	NA	NA	NA	0.1394	NA	NA	NA	NA	NA	0.0
40	20	10	0009	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.256726	NA	NA	NA	NA	0.030321	NA	NA	NA	NA	NA	0.000198
40	20	10	0009	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.292752	NA	NA	NA	NA	0.010031	NA	NA	NA	NA	NA	0.104637
40	20	10	0010	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.262047	NA	NA	NA	NA	1.5e-05	NA	NA	NA	NA	NA	0.000777
40	20	10	0010	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.281049	NA	NA	NA	NA	0.06968	NA	NA	NA	NA	NA	0.001173
40	20	10	0011	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.277499	NA	NA	NA	NA	0.050659	NA	NA	NA	NA	NA	0.0
40	20	10	0011	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.299708	NA	NA	NA	NA	0.059469	NA	NA	NA	NA	NA	0.0
40	20	10	0012	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.266455	NA	NA	NA	NA	0.017036	NA	NA	NA	NA	NA	0.015447
40	20	10	0012	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.303144	NA	NA	NA	NA	0.12622	NA	NA	NA	NA	NA	0.0
40	20	10	0013	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.266021	NA	NA	NA	NA	0.021074	NA	NA	NA	NA	NA	0.000395
40	20	10	0013	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.293662	NA	NA	NA	NA	0.019498	NA	NA	NA	NA	NA	0.004985
40	20	10	0014	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.28096	NA	NA	NA	NA	0.139044	NA	NA	NA	NA	NA	0.0
40	20	10	0014	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.303441	NA	NA	NA	NA	0.155039	NA	NA	NA	NA	NA	0.0
40	20	10	0015	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.257569	NA	NA	NA	NA	0.052622	NA	NA	NA	NA	NA	0.0
40	20	10	0015	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.281037	NA	NA	NA	NA	0.110162	NA	NA	NA	NA	NA	0.0
40	20	10	0016	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.255191	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	0.0
40	20	10	0016	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.281899	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	0.0
40	20	10	0017	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.239157	NA	NA	NA	NA	0.112621	NA	NA	NA	NA	NA	0.00177
40	20	10	0017	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.270112	NA	NA	NA	NA	0.190349	NA	NA	NA	NA	NA	0.0
40	20	10	0018	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.261286	NA	NA	NA	NA	0.000358	NA	NA	NA	NA	NA	0.039434
40	20	10	0018	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.285014	NA	NA	NA	NA	8.5e-05	NA	NA	NA	NA	NA	0.067862
40	20	10	0019	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.265018	NA	NA	NA	NA	0.067127	NA	NA	NA	NA	NA	0.0
40	20	10	0019	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.291152	NA	NA	NA	NA	0.086716	NA	NA	NA	NA	NA	0.0
40	20	10	0020	sifit	true_monovar_snvs	true_parameters	NA	exc_cnv	NA	0.249346	NA	NA	NA	NA	0.025591	NA	NA	NA	NA	NA	0.033902
40	20	10	0020	sifit	true_monovar_snvs	true_parameters	NA	inc_cnv	NA	0.280495	NA	NA	NA	NA	0.101076	NA	NA	NA	NA	NA	0.000285
